Male,60,160,6,68.3,84.1,56.8,57.1,44,38.6,93.3,90.6,92.4,96.2,89.8,64,52.9,30.4,17.3,89.8
Male,60,165,1,69.4,81,56.6,58.3,44.4,37.7,94.1,79.5,95.7,92.7,81.2,61.4,53.5,31.4,17.4,81.2
Male,60,165,2,69.6,82.2,56.8,58.4,44.4,37.8,93.7,81.4,95.7,93.2,82.7,61.9,53.2,31.1,17.4,82.7
Male,60,165,3,69.7,83.5,57.1,58.6,44.4,38,93.4,83.3,95.7,93.7,84.3,62.4,52.9,30.7,17.3,84.3
Male,60,165,4,69.9,84.7,57.3,58.8,44.4,38.1,93.1,85.2,95.6,94.2,85.8,62.9,52.6,30.4,17.3,85.8
Male,60,165,5,70.1,85.9,57.5,58.9,44.4,38.3,92.7,87,95.6,94.7,87.4,63.4,52.3,30.1,17.3,87.4
Male,60,165,6,70.2,87.1,57.7,59.1,44.3,38.4,92.4,88.9,95.6,95.2,88.9,63.9,52,29.8,17.3,88.9
Male,60,170,1,71.4,84,57.6,60.3,44.7,37.5,93.1,77.8,98.9,91.6,80.3,61.2,52.7,30.8,17.4,80.3
Male,60,170,2,71.5,85.2,57.8,60.5,44.7,37.7,92.8,79.7,98.9,92.1,81.9,61.7,52.4,30.5,17.4,81.9
Male,60,170,3,71.7,86.5,58,60.6,44.7,37.8,92.4,81.6,98.9,92.6,83.4,62.2,52.1,30.1,17.4,83.4
Male,60,170,4,71.9,87.7,58.2,60.8,44.7,38,92.1,83.5,98.9,93.1,85,62.7,51.8,29.8,17.4,85
Male,60,170,5,72,88.9,58.4,61,44.7,38.1,91.8,85.3,98.9,93.6,86.5,63.2,51.5,29.5,17.4,86.5
Male,60,170,6,72.2,90.1,58.6,61.1,44.6,38.3,91.4,87.2,98.8,94.1,88.1,63.7,51.2,29.2,17.4,88.1
Male,60,175,1,73.3,87,58.5,62.3,45,37.3,92.2,76.1,102.1,90.6,79.5,61.1,51.8,30.2,17.5,79.5
Male,60,175,2,73.5,88.3,58.7,62.5,45,37.5,91.8,78,102.1,91.1,81,61.6,51.5,29.9,17.5,81
Male,60,175,3,73.6,89.5,58.9,62.7,45,37.6,91.5,79.9,102.1,91.6,82.6,62,51.2,29.6,17.4,82.6
Male,60,175,4,73.8,90.7,59.2,62.8,45,37.8,91.2,81.8,102.1,92.1,84.1,62.5,50.9,29.2,17.4,84.1
Male,60,175,5,74,91.9,59.4,63,45,37.9,90.8,83.6,102.1,92.6,85.7,63,50.6,28.9,17.4,85.7
Male,60,175,6,74.1,93.1,59.6,63.2,44.9,38.1,90.5,85.5,102.1,93.1,87.2,63.5,50.3,28.6,17.4,87.2
Male,60,180,1,75.3,90,59.5,64.3,45.3,37.2,91.2,74.4,105.4,89.5,78.6,60.9,50.9,29.6,17.5,78.6
Male,60,180,2,75.4,91.3,59.7,64.5,45.3,37.3,90.9,76.3,105.4,90,80.2,61.4,50.6,29.3,17.5,80.2
Male,60,180,3,75.6,92.5,59.9,64.7,45.3,37.5,90.6,78.2,105.3,90.5,81.7,61.9,50.3,29,17.5,81.7
Male,60,180,4,75.8,93.7,60.1,64.8,45.3,37.6,90.2,80.1,105.3,91,83.3,62.4,50,28.6,17.5,83.3
Male,60,180,5,75.9,94.9,60.3,65,45.3,37.8,89.9,81.9,105.3,91.5,84.8,62.9,49.7,28.3,17.5,84.8
Male,60,180,6,76.1,96.1,60.5,65.2,45.2,37.9,89.6,83.8,105.3,92,86.3,63.4,49.4,28,17.5,86.3
Male,60,185,1,77.2,93,60.4,66.4,45.6,37,90.3,72.7,108.6,88.5,77.8,60.7,50,29,17.6,77.8
Male,60,185,2,77.4,94.3,60.6,66.5,45.6,37.1,90,74.6,108.6,89,79.3,61.2,49.7,28.7,17.5,79.3
Male,60,185,3,77.6,95.5,60.8,66.7,45.6,37.3,89.6,76.5,108.6,89.5,80.9,61.7,49.4,28.4,17.5,80.9
Male,60,185,4,77.7,96.7,61.1,66.9,45.6,37.4,89.3,78.4,108.6,90,82.4,62.2,49.1,28.1,17.5,82.4
Male,60,185,5,77.9,97.9,61.3,67,45.5,37.6,88.9,80.2,108.5,90.5,84,62.7,48.8,27.7,17.5,84
Male,60,185,6,78.1,99.1,61.5,67.2,45.5,37.7,88.6,82.1,108.5,91,85.5,63.2,48.5,27.4,17.5,85.5
Male,60,190,1,79.2,96,61.4,68.4,45.9,36.8,89.4,71,111.8,87.4,76.9,60.6,49.2,28.4,17.6,76.9
Male,60,190,2,79.3,97.3,61.6,68.5,45.9,37,89,72.9,111.8,87.9,78.5,61,48.9,28.1,17.6,78.5
Male,60,190,3,79.5,98.5,61.8,68.7,45.9,37.1,88.7,74.8,111.8,88.4,80,61.5,48.6,27.8,17.6,80
Male,60,190,4,79.7,99.7,62,68.9,45.9,37.3,88.3,76.7,111.8,88.9,81.6,62,48.3,27.5,17.6,81.6
Male,60,190,5,79.8,100.9,62.2,69,45.8,37.4,88,78.5,111.8,89.4,83.1,62.5,48,27.1,17.6,83.1
Male,60,190,6,80,102.1,62.4,69.2,45.8,37.6,87.7,80.4,111.8,89.9,84.6,63,47.7,26.8,17.5,84.6
Male,60,195,1,81.1,99,62.3,70.4,46.2,36.6,88.4,69.3,115.1,86.4,76.1,60.4,48.3,27.8,17.7,76.1
Male,60,195,2,81.3,100.3,62.5,70.6,46.2,36.8,88.1,71.2,115,86.9,77.6,60.9,48,27.5,17.6,77.6
Male,60,195,3,81.5,101.5,62.7,70.7,46.2,36.9,87.7,73.1,115,87.4,79.2,61.4,47.7,27.2,17.6,79.2
Male,60,195,4,81.6,102.7,62.9,70.9,46.2,37.1,87.4,75,115,87.9,80.7,61.9,47.4,26.9,17.6,80.7
Male,60,195,5,81.8,103.9,63.2,71.1,46.1,37.2,87.1,76.8,115,88.4,82.3,62.4,47.1,26.5,17.6,82.3
Male,60,195,6,82,105.1,63.4,71.2,46.1,37.4,86.7,78.7,115,88.9,83.8,62.8,46.8,26.2,17.6,83.8
Male,60,200,1,83.1,102,63.2,72.4,46.5,36.5,87.5,67.6,118.3,85.3,75.2,60.2,47.4,27.2,17.7,75.2
Male,60,200,2,83.3,103.3,63.5,72.6,46.5,36.6,87.1,69.5,118.3,85.8,76.8,60.7,47.1,26.9,17.7,76.8
Male,60,200,3,83.4,104.5,63.7,72.7,46.5,36.8,86.8,71.4,118.3,86.3,78.3,61.2,46.8,26.6,17.7,78.3
Male,60,200,4,83.6,105.7,63.9,72.9,46.5,36.9,86.5,73.3,118.2,86.8,79.9,61.7,46.5,26.3,17.7,79.9
Male,60,200,5,83.8,106.9,64.1,73.1,46.4,37.1,86.1,75.1,118.2,87.4,81.4,62.2,46.2,26,17.7,81.4
Male,60,200,6,83.9,108.1,64.3,73.2,46.4,37.2,85.8,77,118.2,87.9,82.9,62.7,45.9,25.6,17.6,82.9
Male,60,205,1,85,105,64.2,74.4,46.8,36.3,86.5,65.9,121.5,84.3,74.4,60,46.5,26.6,17.7,74.4
Male,60,205,2,85.2,106.3,64.4,74.6,46.8,36.4,86.2,67.8,121.5,84.8,75.9,60.5,46.2,26.3,17.7,75.9
Male,60,205,3,85.4,107.5,64.6,74.8,46.8,36.6,85.9,69.7,121.5,85.3,77.5,61,45.9,26,17.7,77.5
Male,60,205,4,85.5,108.7,64.8,74.9,46.8,36.7,85.5,71.6,121.5,85.8,79,61.5,45.6,25.7,17.7,79
Male,60,205,5,85.7,109.9,65.1,75.1,46.7,36.9,85.2,73.4,121.5,86.3,80.5,62,45.3,25.4,17.7,80.5
Male,60,205,6,85.9,111.1,65.3,75.3,46.7,37,84.8,75.3,121.4,86.8,82.1,62.5,45,25,17.7,82.1
Male,60,210,1,87,108,65.1,76.4,47.1,36.1,85.6,64.2,124.7,83.2,73.5,59.9,45.7,26,17.8,73.5
Male,60,210,2,87.2,109.3,65.4,76.6,47.1,36.3,85.2,66.1,124.7,83.7,75.1,60.4,45.4,25.7,17.8,75.1
Male,60,210,3,87.3,110.5,65.6,76.8,47.1,36.4,84.9,68,124.7,84.2,76.6,60.9,45.1,25.4,17.8,76.6
Male,60,210,4,87.5,111.7,65.8,76.9,47.1,36.6,84.6,69.9,124.7,84.8,78.2,61.4,44.8,25.1,17.8,78.2
Male,60,210,5,87.7,112.9,66,77.1,47,36.7,84.2,71.7,124.7,85.3,79.7,61.8,44.5,24.8,17.7,79.7
Male,60,210,6,87.8,114.1,66.2,77.3,47,36.9,83.9,73.6,124.7,85.8,81.2,62.3,44.2,24.5,17.7,81.2
Male,60,215,1,88.9,111,66.1,78.5,47.4,36,84.6,62.5,128,82.2,72.7,59.7,44.8,25.4,17.8,72.7
Male,60,215,2,89.1,112.3,66.3,78.6,47.4,36.1,84.3,64.4,128,82.7,74.2,60.2,44.5,25.1,17.8,74.2
